person_id,age,sex,hours_a_week,occupation,marital_status,education
5183,40-50,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5232,50-60,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5245,50-60,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5783,30-40,male,20-30hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5789,20-30,male,20-30hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5308,40-50,male,30-40hr,Protective service occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5585,50-60,male,30-40hr,Architecture and engineering occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5927,30-40,female,20-30hr,Personal care and service occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5508,40-50,female,30-40hr,Personal care and service occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5651,40-50,female,30-40hr,Management occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5804,40-50,female,30-40hr,Office and administrative support occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5168,50-60,male,20-30hr,Office and administrative support occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5881,50-60,female,30-40hr,Office and administrative support occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5221,60-70,female,30-40hr,Office and administrative support occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5879,40-50,female,40-50hr,Business and financial operations occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5063,40-50,male,30-40hr,Sales and related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5358,30-40,male,30-40hr,Sales and related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5655,40-50,female,20-30hr,Sales and related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5725,50-60,male,10-20hr,Sales and related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5062,40-50,male,30-40hr,Sales and related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5349,Teen,female,10-20hr,Personal care and service occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5415,20-30,female,Vary hr,Personal care and service occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5005,Teen,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5666,30-40,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5723,20-30,male,30-40hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5003,20-30,male,30-40hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5871,20-30,male,30-40hr,Transportation and material moving occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5671,30-40,male,30-40hr,Transportation and material moving occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5700,30-40,male,30-40hr,Transportation and material moving occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5188,20-30,female,20-30hr,Food preparation and serving related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5915,20-30,male,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5600,30-40,male,30-40hr,Business and financial operations occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5627,30-40,female,30-40hr,Production occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5745,20-30,female,10-20hr,Sales and related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5913,Teen,female,10-20hr,Sales and related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5870,20-30,male,10-20hr,"Education, training, and library occupations",NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5046,40-50,male,20-30hr,Construction and extraction occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5187,20-30,male,30-40hr,Construction and extraction occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5276,20-30,male,30-40hr,Construction and extraction occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5686,30-40,male,Extreme hr,Construction and extraction occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5598,50-60,male,30-40hr,Personal care and service occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5223,60-70,female,20-30hr,Food preparation and serving related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5155,60-70,female,30-40hr,Office and administrative support occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5962,40-50,female,Vary hr,Building and grounds cleaning and maintenance occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5687,60-70,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,5TH OR 6TH GRADE
5665,60-70,male,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,5TH OR 6TH GRADE
5082,40-50,male,Vary hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,5TH OR 6TH GRADE
4999,50-60,male,30-40hr,Transportation and material moving occupations,MARRIED - SPOUSE PRESENT,5TH OR 6TH GRADE
5434,40-50,male,30-40hr,Production occupations,MARRIED - SPOUSE PRESENT,5TH OR 6TH GRADE
5688,50-60,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,5TH OR 6TH GRADE
5453,60-70,male,30-40hr,Building and grounds cleaning and maintenance occupations,WIFE ISSUE,5TH OR 6TH GRADE
5154,40-50,male,30-40hr,Building and grounds cleaning and maintenance occupations,WIFE ISSUE,5TH OR 6TH GRADE
5722,60-70,male,30-40hr,Construction and extraction occupations,WIFE ISSUE,5TH OR 6TH GRADE
5180,50-60,male,30-40hr,"Installation, maintenance, and repair occupations",MARRIED - SPOUSE PRESENT,7TH OR 8TH GRADE
5295,40-50,female,30-40hr,Personal care and service occupations,WIFE ISSUE,7TH OR 8TH GRADE
5136,30-40,male,30-40hr,Construction and extraction occupations,WIFE ISSUE,7TH OR 8TH GRADE
5503,20-30,male,30-40hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,12TH GRADE NO DIPLOMA
5747,Teen,male,30-40hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,12TH GRADE NO DIPLOMA
5289,20-30,female,20-30hr,Transportation and material moving occupations,NEVER MARRIED,12TH GRADE NO DIPLOMA
5186,Teen,male,Little hr,Food preparation and serving related occupations,NEVER MARRIED,12TH GRADE NO DIPLOMA
5746,40-50,male,20-30hr,Construction and extraction occupations,NEVER MARRIED,12TH GRADE NO DIPLOMA
5117,50-60,male,10-20hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,11TH GRADE
5877,50-60,female,Little hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,11TH GRADE
5630,40-50,female,30-40hr,Personal care and service occupations,WIFE ISSUE,11TH GRADE
5978,Teen,male,10-20hr,Personal care and service occupations,NEVER MARRIED,11TH GRADE
5912,Teen,male,10-20hr,Food preparation and serving related occupations,NEVER MARRIED,11TH GRADE
5656,Teen,female,20-30hr,Sales and related occupations,NEVER MARRIED,11TH GRADE
5502,50-60,male,20-30hr,Transportation and material moving occupations,MARRIED - SPOUSE PRESENT,10TH GRADE
5156,50-60,female,30-40hr,Personal care and service occupations,WIFE ISSUE,10TH GRADE
5231,Teen,female,10-20hr,Food preparation and serving related occupations,NEVER MARRIED,10TH GRADE
5006,30-40,male,30-40hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,9TH GRADE
5282,30-40,male,30-40hr,Food preparation and serving related occupations,MARRIED - SPOUSE PRESENT,9TH GRADE
5475,20-30,male,30-40hr,"Installation, maintenance, and repair occupations",MARRIED - SPOUSE PRESENT,9TH GRADE
5707,40-50,female,30-40hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,9TH GRADE
5350,Teen,female,10-20hr,Sales and related occupations,NEVER MARRIED,9TH GRADE
5274,40-50,female,20-30hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,"1ST, 2ND, 3RD OR 4TH GRADE"
5002,20-30,female,30-40hr,Food preparation and serving related occupations,MARRIED - SPOUSE PRESENT,"1ST, 2ND, 3RD OR 4TH GRADE"
5778,40-50,male,40-50hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,"1ST, 2ND, 3RD OR 4TH GRADE"
5329,40-50,male,30-40hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,LESS THAN 1ST GRADE
5965,40-50,male,Vary hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,LESS THAN 1ST GRADE
5166,20-30,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
5235,30-40,male,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
5059,30-40,male,30-40hr,Architecture and engineering occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
5061,50-60,female,30-40hr,Healthcare support occupations,WIFE ISSUE,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
5485,40-50,female,30-40hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-ACADEMIC PROGRAM
5842,40-50,male,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
5165,30-40,male,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
5204,30-40,male,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
5574,30-40,male,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
5272,60-70,male,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
5525,50-60,male,30-40hr,Community and social service occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
5886,20-30,female,30-40hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
5254,20-30,male,40-50hr,Management occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
5884,20-30,male,10-20hr,Office and administrative support occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
4974,20-30,male,30-40hr,Computer and mathematical science occupations,WIFE ISSUE,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
5885,20-30,male,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5952,30-40,male,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5882,40-50,male,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,LESS THAN 1ST GRADE
5889,50-60,male,30-40hr,Community and social service occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
5090,20-30,female,30-40hr,Personal care and service occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-ACADEMIC PROGRAM
5930,40-50,male,Much hr,Community and social service occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
5089,30-40,male,Vary hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
5073,50-60,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
5638,50-60,female,30-40hr,"Arts, design, entertainment, sports, and media occupations",WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
5355,50-60,male,40-50hr,Sales and related occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
5682,50-60,male,40-50hr,"Installation, maintenance, and repair occupations",MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
5974,40-50,male,30-40hr,Healthcare support occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
5149,20-30,female,30-40hr,Healthcare practitioner and technical occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
5637,20-30,female,30-40hr,Personal care and service occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
5605,20-30,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
5893,20-30,male,20-30hr,Office and administrative support occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
5473,Teen,male,20-30hr,Transportation and material moving occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
5551,20-30,female,30-40hr,Sales and related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
5636,20-30,male,20-30hr,Sales and related occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
5019,30-40,female,30-40hr,Healthcare practitioner and technical occupations,WIFE ISSUE,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
5864,40-50,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5602,30-40,male,30-40hr,Transportation and material moving occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5865,Teen,male,20-30hr,Food preparation and serving related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5024,20-30,female,30-40hr,Production occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5441,40-50,male,30-40hr,Construction and extraction occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5603,50-60,female,30-40hr,Office and administrative support occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
5803,Teen,male,10-20hr,Sales and related occupations,NEVER MARRIED,12TH GRADE NO DIPLOMA
5514,20-30,male,30-40hr,"Installation, maintenance, and repair occupations",NEVER MARRIED,11TH GRADE
5360,Teen,male,20-30hr,Management occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
5472,50-60,male,30-40hr,Food preparation and serving related occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
5337,20-30,male,30-40hr,Community and social service occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
5076,20-30,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
5382,20-30,male,40-50hr,Sales and related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
5071,Teen,female,Vary hr,Food preparation and serving related occupations,NEVER MARRIED,11TH GRADE
5075,20-30,male,30-40hr,Sales and related occupations,NEVER MARRIED,11TH GRADE
7732,70-80,male,10-20hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
8078,20-30,female,30-40hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
8089,20-30,female,30-40hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
7891,50-60,female,40-50hr,"Life, physical, and social science occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
7432,30-40,female,30-40hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
7842,50-60,female,30-40hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
8021,60-70,male,30-40hr,Protective service occupations,WIFE ISSUE,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
7554,20-30,male,Vary hr,Management occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
7912,70-80,female,Extreme hr,Personal care and service occupations,WIFE ISSUE,ASSOCIATE DEGREE-ACADEMIC PROGRAM
7948,40-50,female,40-50hr,Management occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
7949,40-50,male,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
7660,30-40,male,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
7890,50-60,male,40-50hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
7943,50-60,male,30-40hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
8073,60-70,male,30-40hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
8090,20-30,male,30-40hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
7837,30-40,female,30-40hr,Transportation and material moving occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
7520,40-50,male,Extreme hr,Sales and related occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
7723,30-40,male,30-40hr,Sales and related occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
7730,20-30,male,30-40hr,"Arts, design, entertainment, sports, and media occupations",NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
7409,20-30,male,30-40hr,Business and financial operations occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
7579,20-30,male,30-40hr,Production occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
7627,20-30,female,30-40hr,Sales and related occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
8007,60-70,female,Little hr,"Arts, design, entertainment, sports, and media occupations",WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
7433,30-40,male,30-40hr,"Life, physical, and social science occupations",MARRIED - SPOUSE PRESENT,"DOCTORATE DEGREE (EX: PhD, EdD)"
7524,30-40,female,40-50hr,Legal occupations,MARRIED - SPOUSE PRESENT,"DOCTORATE DEGREE (EX: PhD, EdD)"
8077,20-30,male,30-40hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
7458,60-70,male,30-40hr,Architecture and engineering occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
7470,20-30,male,30-40hr,Management occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
7678,30-40,female,30-40hr,"Arts, design, entertainment, sports, and media occupations",NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
7759,20-30,male,20-30hr,Food preparation and serving related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
7760,Teen,female,10-20hr,Food preparation and serving related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
7489,30-40,male,Vary hr,"Installation, maintenance, and repair occupations",NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
7717,60-70,male,30-40hr,Management occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
7778,30-40,male,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
7502,30-40,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
7527,30-40,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
7459,60-70,female,Extreme hr,Sales and related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
7747,20-30,female,30-40hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,7TH OR 8TH GRADE
7407,30-40,female,30-40hr,Management occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
7537,20-30,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
8036,40-50,male,30-40hr,Business and financial operations occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
7408,30-40,female,30-40hr,"Education, training, and library occupations",NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
7469,20-30,male,Much hr,"Education, training, and library occupations",NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
7574,20-30,female,30-40hr,Healthcare practitioner and technical occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
7568,50-60,female,30-40hr,Management occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
8011,20-30,male,Much hr,Healthcare practitioner and technical occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
7909,20-30,female,30-40hr,Sales and related occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
